id,target_type,target_name,check_type,severity,status,details,evidence
1690,table_or_view,public.notifications,invoice_pending_to_paid_transition,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1691,table_or_view,public.notifications,commission_post_payment_trigger,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1692,table_or_view,public.notifications,billing_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1693,table_or_view,public.notifications,notifications_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1694,table_or_view,public.notifications,data_persistence_after_refresh,P0,PASS,Synthetic inserted records remained queryable after re-fetch,invoice read-after-write probe
1695,table_or_view,public.notifications,schema_cache_mismatch_scan,P0,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
1696,table_or_view,public.notifications,compat_columns_fallback_scan,P1,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
1697,table_or_view,public.notifications,legacy_table_compat_view_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1698,table_or_view,public.notifications,check_constraint_enforcement,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1699,table_or_view,public.notifications,enum_value_drift_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1700,table_or_view,public.notifications,project_assignment_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1701,table_or_view,public.notifications,milestone_release_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1702,table_or_view,public.notifications,financial_ledger_consistency,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1703,table_or_view,public.notifications,wallet_balance_reconciliation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1704,table_or_view,public.notifications,openapi_endpoint_contract,P2,PASS,GET status=200,/rest/v1/notifications?select=*
1705,table_or_view,public.notifications,edge_function_auth_mode,P1,PASS,Edge functions probed: 11,OPTIONS probes
1706,table_or_view,public.notifications,edge_function_cors_mode,P2,PASS,Edge functions probed: 11,OPTIONS probes
1707,table_or_view,public.notifications,edge_function_error_shape,P2,PASS,Edge functions probed: 11,OPTIONS probes
1708,table_or_view,public.notifications,email_provider_sendability,P1,PASS,No domain restriction detected in probe,send-invoice probe
1709,table_or_view,public.notifications,email_provider_domain_verification_required,P2,PASS,No domain restriction detected in probe,send-invoice probe
1710,table_or_view,public.notifications,paystack_init_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1711,table_or_view,public.notifications,paystack_webhook_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1712,table_or_view,public.notifications,resend_payload_validity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1713,table_or_view,public.notifications,oauth_redirect_url_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1714,table_or_view,public.notifications,localhost_origin_alignment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1715,table_or_view,public.notifications,vercel_env_placeholder_compliance,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1716,table_or_view,public.notifications,demo_data_absence_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1717,table_or_view,public.notifications,seed_script_safety_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1718,table_or_view,public.notifications,sql_injection_surface_scan,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1719,table_or_view,public.notifications,xss_surface_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1720,table_or_view,public.notifications,csrf_relevance_assessment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1721,table_or_view,public.notifications,rate_limit_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1722,table_or_view,public.notifications,abuse_protection_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1723,table_or_view,public.notifications,log_noise_vs_signal_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1724,table_or_view,public.notifications,p0_error_log_absence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1725,table_or_view,public.notifications,table_growth_risk_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1726,table_or_view,public.notifications,retention_policy_defined,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1727,table_or_view,public.notifications,anomaly_detection_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1728,table_or_view,public.notifications,tenant_isolation_signal,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1729,table_or_view,public.notifications,cross_dashboard_data_join_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1730,table_or_view,public.notifications,message_thread_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1731,table_or_view,public.notifications,proposal_lifecycle_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1732,table_or_view,public.notifications,project_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1733,table_or_view,public.notifications,invoice_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1734,table_or_view,public.notifications,notification_read_unread_transition,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1735,table_or_view,public.notifications,avatar_url_validity_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1736,table_or_view,public.notifications,storage_signed_url_policy,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1737,table_or_view,public.payment_methods,table_exists,P0,PASS,Found in inventory,db_inventory.tables_and_views
1738,table_or_view,public.payment_methods,column_contract,P0,PASS,10 columns detected,OpenAPI definitions
1739,table_or_view,public.payment_methods,primary_key_presence,P0,PASS,Primary key detected,OpenAPI column metadata
1740,table_or_view,public.payment_methods,foreign_key_integrity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1741,table_or_view,public.payment_methods,orphan_row_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1742,table_or_view,public.payment_methods,index_presence_fk,P1,PASS,Index entries found in migrations,migration_derived_metadata.indexes
1743,table_or_view,public.payment_methods,index_usage_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1744,table_or_view,public.payment_methods,unique_constraint_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1745,table_or_view,public.payment_methods,not_null_required_fields,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1746,table_or_view,public.payment_methods,default_values_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1747,table_or_view,public.payment_methods,rls_enabled,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1748,table_or_view,public.payment_methods,rls_select_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1749,table_or_view,public.payment_methods,rls_insert_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1750,table_or_view,public.payment_methods,rls_update_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1751,table_or_view,public.payment_methods,rls_delete_owner_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1752,table_or_view,public.payment_methods,rls_admin_bypass_expected,P1,PASS,Policies detected in migrations,migration_derived_metadata.policies
1753,table_or_view,public.payment_methods,rls_recursion_risk_scan,P0,PASS,No direct recursion marker found,migrations scan
1754,table_or_view,public.payment_methods,api_select_endpoint_ok,P1,PASS,GET status=200,/rest/v1/payment_methods?select=*
1755,table_or_view,public.payment_methods,api_insert_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1756,table_or_view,public.payment_methods,api_update_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1757,table_or_view,public.payment_methods,api_delete_endpoint_guarded,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1758,table_or_view,public.payment_methods,api_payload_shape_validation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1759,table_or_view,public.payment_methods,ui_widget_source_mapping,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1760,table_or_view,public.payment_methods,ui_widget_empty_state_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1761,table_or_view,public.payment_methods,dashboard_role_visibility,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1762,table_or_view,public.payment_methods,dashboard_cross_role_data_leak,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1763,table_or_view,public.payment_methods,pagination_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1764,table_or_view,public.payment_methods,sorting_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1765,table_or_view,public.payment_methods,filtering_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1766,table_or_view,public.payment_methods,count_query_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1767,table_or_view,public.payment_methods,data_freshness_timestamp,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1768,table_or_view,public.payment_methods,created_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1769,table_or_view,public.payment_methods,updated_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1770,table_or_view,public.payment_methods,timezone_consistency,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1771,table_or_view,public.payment_methods,currency_precision_numeric,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1772,table_or_view,public.payment_methods,negative_amount_guard,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1773,table_or_view,public.payment_methods,status_enum_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1774,table_or_view,public.payment_methods,null_rate_critical_fields,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1775,table_or_view,public.payment_methods,duplicate_business_key_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1776,table_or_view,public.payment_methods,sensitive_data_exposure_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
1777,table_or_view,public.payment_methods,audit_log_coverage,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1778,table_or_view,public.payment_methods,trigger_presence_expected,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1779,table_or_view,public.payment_methods,trigger_side_effect_sanity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1780,table_or_view,public.payment_methods,function_dependency_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1781,table_or_view,public.payment_methods,migration_history_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1782,table_or_view,public.payment_methods,backup_readiness_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1783,table_or_view,public.payment_methods,restore_simulation_plan,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1784,table_or_view,public.payment_methods,webhook_idempotency_key,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1785,table_or_view,public.payment_methods,webhook_signature_verification,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1786,table_or_view,public.payment_methods,webhook_replay_no_duplicate_effect,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1787,table_or_view,public.payment_methods,provider_reference_uniqueness,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1788,table_or_view,public.payment_methods,payment_state_machine_validity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1789,table_or_view,public.payment_methods,commission_calculation_consistency,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1790,table_or_view,public.payment_methods,payout_state_machine_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1791,table_or_view,public.payment_methods,invoice_delivery_pipeline,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1792,table_or_view,public.payment_methods,notification_insert_compatibility,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1793,table_or_view,public.payment_methods,realtime_channel_mapping,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1794,table_or_view,public.payment_methods,storage_acl_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1795,table_or_view,public.payment_methods,avatar_upload_constraints,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1796,table_or_view,public.payment_methods,google_avatar_sync,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1797,table_or_view,public.payment_methods,oauth_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1798,table_or_view,public.payment_methods,password_login_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1799,table_or_view,public.payment_methods,session_expiry_recovery,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1800,table_or_view,public.payment_methods,failed_fetch_error_surface,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1801,table_or_view,public.payment_methods,mobile_layout_data_endpoint_stability,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1802,table_or_view,public.payment_methods,csv_export_source_integrity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1803,table_or_view,public.payment_methods,search_query_performance_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1804,table_or_view,public.payment_methods,n_plus_one_query_risk,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1805,table_or_view,public.payment_methods,deadlock_risk_heuristic,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1806,table_or_view,public.payment_methods,race_condition_risk_heuristic,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1807,table_or_view,public.payment_methods,transaction_atomicity_required_paths,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1808,table_or_view,public.payment_methods,service_role_leak_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
1809,table_or_view,public.payment_methods,anon_role_capability_boundary,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1810,table_or_view,public.payment_methods,admin_godmode_boundary,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1811,table_or_view,public.payment_methods,soft_delete_behavior_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1812,table_or_view,public.payment_methods,hard_delete_guardrails,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1813,table_or_view,public.payment_methods,topup_pending_to_success_transition,P0,PASS,initiate-topup created topup/invoice entry,"{""success"":true,""topup_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""invoice_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""reference"":""topup_f9b61f9d0d0d49d79c11ccb8f41daf2b"",""authorization_url"":""https://checkout.paystack.co"
1814,table_or_view,public.payment_methods,invoice_pending_to_paid_transition,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1815,table_or_view,public.payment_methods,commission_post_payment_trigger,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1816,table_or_view,public.payment_methods,billing_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1817,table_or_view,public.payment_methods,notifications_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1818,table_or_view,public.payment_methods,data_persistence_after_refresh,P0,PASS,Synthetic inserted records remained queryable after re-fetch,invoice read-after-write probe
1819,table_or_view,public.payment_methods,schema_cache_mismatch_scan,P0,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
1820,table_or_view,public.payment_methods,compat_columns_fallback_scan,P1,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
1821,table_or_view,public.payment_methods,legacy_table_compat_view_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1822,table_or_view,public.payment_methods,check_constraint_enforcement,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1823,table_or_view,public.payment_methods,enum_value_drift_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1824,table_or_view,public.payment_methods,project_assignment_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1825,table_or_view,public.payment_methods,milestone_release_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1826,table_or_view,public.payment_methods,financial_ledger_consistency,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1827,table_or_view,public.payment_methods,wallet_balance_reconciliation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1828,table_or_view,public.payment_methods,openapi_endpoint_contract,P2,PASS,GET status=200,/rest/v1/payment_methods?select=*
1829,table_or_view,public.payment_methods,edge_function_auth_mode,P1,PASS,Edge functions probed: 11,OPTIONS probes
1830,table_or_view,public.payment_methods,edge_function_cors_mode,P2,PASS,Edge functions probed: 11,OPTIONS probes
1831,table_or_view,public.payment_methods,edge_function_error_shape,P2,PASS,Edge functions probed: 11,OPTIONS probes
1832,table_or_view,public.payment_methods,email_provider_sendability,P1,PASS,No domain restriction detected in probe,send-invoice probe
1833,table_or_view,public.payment_methods,email_provider_domain_verification_required,P2,PASS,No domain restriction detected in probe,send-invoice probe
1834,table_or_view,public.payment_methods,paystack_init_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1835,table_or_view,public.payment_methods,paystack_webhook_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1836,table_or_view,public.payment_methods,resend_payload_validity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1837,table_or_view,public.payment_methods,oauth_redirect_url_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1838,table_or_view,public.payment_methods,localhost_origin_alignment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1839,table_or_view,public.payment_methods,vercel_env_placeholder_compliance,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1840,table_or_view,public.payment_methods,demo_data_absence_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1841,table_or_view,public.payment_methods,seed_script_safety_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1842,table_or_view,public.payment_methods,sql_injection_surface_scan,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1843,table_or_view,public.payment_methods,xss_surface_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1844,table_or_view,public.payment_methods,csrf_relevance_assessment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1845,table_or_view,public.payment_methods,rate_limit_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1846,table_or_view,public.payment_methods,abuse_protection_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1847,table_or_view,public.payment_methods,log_noise_vs_signal_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1848,table_or_view,public.payment_methods,p0_error_log_absence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1849,table_or_view,public.payment_methods,table_growth_risk_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1850,table_or_view,public.payment_methods,retention_policy_defined,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1851,table_or_view,public.payment_methods,anomaly_detection_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1852,table_or_view,public.payment_methods,tenant_isolation_signal,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1853,table_or_view,public.payment_methods,cross_dashboard_data_join_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1854,table_or_view,public.payment_methods,message_thread_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1855,table_or_view,public.payment_methods,proposal_lifecycle_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1856,table_or_view,public.payment_methods,project_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1857,table_or_view,public.payment_methods,invoice_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1858,table_or_view,public.payment_methods,notification_read_unread_transition,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1859,table_or_view,public.payment_methods,avatar_url_validity_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
